anio,mes,categoria_tarifaria,descripcion_categoria_tarifaria,periodo_horario,cargo,unidades,division_tarifaria,tarifa_transmision,tarifa_distribucion,tarifa_cenace,tarifa_oper_suministro,cargo_scnmem,cargo_generacion,cargo_capacidad,total
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.6304,,0.8119
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.9076,,1.0891
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,87.99,,,,,298.32,386.31
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,697.99,,,,697.99
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.3382,,0.5197
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.6124,,0.7939
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.8818,,1.0633
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,87.99,,,,,289.83,377.82
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,697.99,,,,697.99
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.3383,,0.5198
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.6125,,0.794
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.8819,,1.0634
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,87.99,,,,,289.89,377.88
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,697.99,,,,697.99
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.338,,0.5195
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.6119,,0.7934
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.881,,1.0625
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,87.99,,,,,289.59,377.58
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,697.99,,,,697.99
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.338,,0.5195
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.6119,,0.7934
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1679,,0.008,,0.0056,0.881,,1.0625
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,87.99,,,,,289.59,377.58
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3419,,0.5298
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.619,,0.8069
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.8913,,1.0792
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,292.97,385.33
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3442,,0.5321
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6232,,0.8111
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.8973,,1.0852
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,294.93,387.29
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.345,,0.5329
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6247,,0.8126
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.8994,,1.0873
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,295.62,387.98
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3579,,0.5458
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6481,,0.836
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9331,,1.121
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,306.7,399.06
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3598,,0.5477
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6514,,0.8393
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.938,,1.1259
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,308.3,400.66
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3736,,0.5615
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6764,,0.8643
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9739,,1.1618
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,320.12,412.48
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3692,,0.5571
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6684,,0.8563
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9624,,1.1503
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,316.34,408.7
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3685,,0.5564
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6671,,0.855
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9606,,1.1485
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,315.73,408.09
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.36,,0.5479
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6518,,0.8397
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9385,,1.1264
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,308.48,400.84
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.359,,0.5469
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6501,,0.838
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.936,,1.1239
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,307.66,400.02
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.3624,,0.5503
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6562,,0.8441
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9448,,1.1327
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,310.54,402.9
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,718.93,,,,718.93
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.367,,0.5549
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.6645,,0.8524
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1737,,0.0084,,0.0058,0.9567,,1.1446
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,92.36,,,,,314.47,406.83
2022,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3711,,0.5603
2022,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.6719,,0.8611
2022,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.9674,,1.1566
2022,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,317.98,416.59
2022,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3743,,0.5635
2022,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.6777,,0.8669
2022,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.9757,,1.1649
2022,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,320.71,419.32
2022,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3743,,0.5635
2022,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.6777,,0.8669
2022,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.9757,,1.1649
2022,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,320.71,419.32
2022,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3855,,0.5747
2022,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.698,,0.8872
2022,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,1.005,,1.1942
2022,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,330.35,428.96
2022,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3942,,0.5834
2022,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.7138,,0.903
2022,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,1.0277,,1.2169
2022,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,337.81,436.42
2022,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3819,,0.5711
2022,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.6915,,0.8807
2022,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.9956,,1.1848
2022,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,327.25,425.86
2022,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.393,,0.5822
2022,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.7115,,0.9007
2022,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,1.0244,,1.2136
2022,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,336.72,435.33
2022,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3952,,0.5844
2022,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.7155,,0.9047
2022,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,1.0302,,1.2194
2022,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,338.62,437.23
2022,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.3974,,0.5866
2022,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.7195,,0.9087
2022,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,1.036,,1.2252
2022,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California,,98.61,,,,,340.53,439.14
2022,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California,,,,535.8,,,,535.8
2022,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California,0.1758,,0.0074,,0.006,0.399,,0.5882
